Dublin Core:Relation,Dublin Core:Type,Dublin Core:Date,Dublin Core:Extent,Dublin Core:Subject,Dublin Core:Rights,Dublin Core:Language,Dublin Core:Identifier,Dublin Core:Title,Dublin Core:Creator,Dublin Core:Publisher,Dublin Core:Description,Dublin Core:Coverage
full:001:https://archive.nyu.edu/bitstream/2451/42626/1/isawdca_000190.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42626/2/isawdca_000190_thumb.png,serial,1961,326,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42626'>http://hdl.handle.net/2451/42626</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,Ташкент|Tashkent|Изд-во Академии наук Узбекской ССР|Izd-vo Akademii nauk Uzbekskoĭ SSR,,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42603/1/isawdca_000191.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42603/2/isawdca_000191_thumb.png,serial,1962,172,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42603'>http://hdl.handle.net/2451/42603</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,Ташкент|Tashkent|Изд-во Академии наук Узбекской ССР|Izd-vo Akademii nauk Uzbekskoĭ SSR,,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42604/1/isawdca_000192.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42604/2/isawdca_000192_thumb.png,serial,1963,162,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42604'>http://hdl.handle.net/2451/42604</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,Ташкент|Tashkent|Изд-во Академии наук Узбекской ССР|Izd-vo Akademii nauk Uzbekskoĭ SSR,,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42605/1/isawdca_000193.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42605/2/isawdca_000193_thumb.png,serial,1964,251,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42605'>http://hdl.handle.net/2451/42605</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Наука"", Узбекской ССР|Izd-vo ""Nauka"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42606/1/isawdca_000194.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42606/2/isawdca_000194_thumb.png,serial,1965,226,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42606'>http://hdl.handle.net/2451/42606</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Наука"", Узбекской ССР|Izd-vo ""Nauka"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42607/1/isawdca_000195.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42607/2/isawdca_000195_thumb.png,serial,1966,190,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42607'>http://hdl.handle.net/2451/42607</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42608/1/isawdca_000196.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42608/2/isawdca_000196_thumb.png,serial,1969,211,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42608'>http://hdl.handle.net/2451/42608</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42609/1/isawdca_000197.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42609/2/isawdca_000197_thumb.png,serial,1972,142,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42609'>http://hdl.handle.net/2451/42609</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42610/1/isawdca_000198.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42610/2/isawdca_000198_thumb.png,serial,1973,126,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42610'>http://hdl.handle.net/2451/42610</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42611/1/isawdca_000199.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42611/2/isawdca_000199_thumb.png,serial,1974,142,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42611'>http://hdl.handle.net/2451/42611</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42612/1/isawdca_000200.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42612/2/isawdca_000200_thumb.png,serial,1975,178,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42612'>http://hdl.handle.net/2451/42612</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42614/1/isawdca_000201.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42614/2/isawdca_000201_thumb.png,serial,1977,162,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42614'>http://hdl.handle.net/2451/42614</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42615/1/isawdca_000202.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42615/2/isawdca_000202_thumb.png,serial,1978,178,Material culture--Uzbekistan--Periodicals. Uzbekistan--Antiquities--Periodicals.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42615'>http://hdl.handle.net/2451/42615</a>|<a href='http://www.worldcat.org/oclc/5626799'>OCLC: 5626799</a>,История материальной культуры Узбекистана.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.|Istorii︠a︡ materialʹnoĭ kulʹtury Uzbekistana.,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
